nombre,precio
Empanada_523,5
Panetón_524,2
Panetón_525,1
Empanada_526,5
Empanada_527,5
Chocolate_528,8
Chocolate_529,7
Empanada_530,2
Empanada_531,6
Ceviche_532,7
Ceviche_533,1
Ceviche_534,5
Chocolate_535,3
Flan_536,5
Empanada_537,5
Flan_538,5
Empanada_539,5
Empanada_540,6
Empanada_541,4
Empanada_542,7
Empanada_543,2
Panetón_544,3
Ceviche_545,3
Ceviche_546,1
Panetón_547,5
Ceviche_548,8
Panetón_549,7
Ceviche_550,1
Panetón_551,7
Flan_552,1
Flan_553,4
Flan_554,7
Chocolate_555,1
Panetón_556,9
Empanada_557,2
Chocolate_558,5
Ceviche_559,8
Panetón_560,4
Panetón_561,7
Panetón_562,8
Chocolate_563,9
Empanada_564,7
Panetón_565,8
Panetón_566,3
Empanada_567,4
Ceviche_568,9
Chocolate_569,7
Flan_570,5
Empanada_571,9
Ceviche_572,6
Empanada_573,2
Panetón_574,6
Chocolate_575,1
Flan_576,8
Chocolate_577,2
Ceviche_578,9
Chocolate_579,5
Ceviche_580,7
Ceviche_581,3
Chocolate_582,4
Empanada_583,9
Flan_584,1
Flan_585,9
Ceviche_586,7
Chocolate_587,5
Empanada_588,5
Chocolate_589,8
Ceviche_590,8
Chocolate_591,8
Ceviche_592,6
Ceviche_593,3
Flan_594,8
Flan_595,3
Panetón_596,9
Chocolate_597,9
Ceviche_598,4
Chocolate_599,8
Empanada_600,6
Panetón_601,3
Ceviche_602,5
Ceviche_603,2
Flan_604,1
Flan_605,3
Panetón_606,4
Flan_607,4
Flan_608,5
Empanada_609,6
Panetón_610,1
Chocolate_611,4
Panetón_612,4
Chocolate_613,6
Chocolate_614,9
Empanada_615,1
Panetón_616,6
Chocolate_617,3
Panetón_618,5
Ceviche_619,1
Chocolate_620,2
Panetón_621,2
Chocolate_622,6
Ceviche_623,5
Flan_624,1
Chocolate_625,1
Panetón_626,3
Empanada_627,6
Ceviche_628,2
Chocolate_629,5
Panetón_630,9
Chocolate_631,2
Chocolate_632,3
Flan_633,5
Empanada_634,2
Flan_635,9
Empanada_636,7
Flan_637,7
Chocolate_638,4
Chocolate_639,9
Ceviche_640,1
Flan_641,9
Panetón_642,3
Ceviche_643,4
Empanada_644,5
Flan_645,1
Chocolate_646,9
Chocolate_647,9
Chocolate_648,8
Ceviche_649,7
Panetón_650,6
Panetón_651,9
Chocolate_652,9
Flan_653,9
Flan_654,1
Flan_655,5
Empanada_656,3
Ceviche_657,2
Flan_658,3
Ceviche_659,8
Chocolate_660,6
Chocolate_661,3
Ceviche_662,7
Empanada_663,7
Panetón_664,3
Chocolate_665,5
Flan_666,1
Flan_667,1
Ceviche_668,7
Flan_669,2
Empanada_670,1
Empanada_671,7
Chocolate_672,6
Empanada_673,7
Flan_674,8
Panetón_675,2
Empanada_676,1
Panetón_677,1
Panetón_678,3
Flan_679,9
Chocolate_680,9
Chocolate_681,6
Empanada_682,4
Flan_683,4
Panetón_684,9
Chocolate_685,3
Panetón_686,1
Chocolate_687,7
Chocolate_688,5
Panetón_689,7
Empanada_690,7
Chocolate_691,5
Chocolate_692,8
Ceviche_693,9
Ceviche_694,1
Chocolate_695,2
Flan_696,3
Flan_697,8
Chocolate_698,2
Flan_699,1
Empanada_700,4
Empanada_701,3
Empanada_702,4
Panetón_703,4
Chocolate_704,6
Ceviche_705,8
Empanada_706,6
Empanada_707,4
Empanada_708,8
Empanada_709,9
Panetón_710,8
Chocolate_711,3
Ceviche_712,1
Empanada_713,7
Panetón_714,1
Panetón_715,3
Empanada_716,7
Flan_717,5
Ceviche_718,3
Flan_719,2
Chocolate_720,1
Empanada_721,7
Ceviche_722,9
Empanada_723,1
Flan_724,4
Empanada_725,3
Ceviche_726,6
Ceviche_727,2
Flan_728,9
Ceviche_729,3
Empanada_730,1
Flan_731,4
Empanada_732,4
Panetón_733,9
Ceviche_734,9
Flan_735,9
Panetón_736,4
Empanada_737,8
Panetón_738,1
Empanada_739,2
Flan_740,2
Empanada_741,1
Flan_742,4
Panetón_743,1
Chocolate_744,8
Chocolate_745,7
Ceviche_746,3
Flan_747,6
Flan_748,8
Flan_749,7
Flan_750,3
Empanada_751,7
Ceviche_752,8
Chocolate_753,6
Ceviche_754,5
Flan_755,5
Ceviche_756,2
Chocolate_757,6
Ceviche_758,5
Chocolate_759,5
Chocolate_760,7
Chocolate_761,8
Panetón_762,3
Ceviche_763,5
Ceviche_764,4
Panetón_765,9
Flan_766,4
Flan_767,7
Ceviche_768,3
Flan_769,8
Empanada_770,4
Panetón_771,2
Ceviche_772,1
Panetón_773,7
Empanada_774,7
Ceviche_775,3
Flan_776,9
Panetón_777,4
Empanada_778,3
Chocolate_779,4
Empanada_780,6
Ceviche_781,4
Chocolate_782,3
Chocolate_783,8
Flan_784,5
Panetón_785,9
Chocolate_786,4
Empanada_787,1
Chocolate_788,2
Flan_789,6
Empanada_790,5
Flan_791,1
Panetón_792,6
Ceviche_793,3
Panetón_794,2
Empanada_795,4
Ceviche_796,9
Flan_797,7
Panetón_798,4
Empanada_799,9
Ceviche_800,5
Panetón_801,2
Ceviche_802,7
Empanada_803,9
Flan_804,4
Chocolate_805,1
Ceviche_806,9
Flan_807,4
Empanada_808,5
Empanada_809,7
Chocolate_810,8
Panetón_811,3
Ceviche_812,9
Panetón_813,8
Panetón_814,8
Ceviche_815,7
Flan_816,6
Ceviche_817,2
Panetón_818,1
Empanada_819,8
Ceviche_820,3
Flan_821,9
Ceviche_822,9
Empanada_823,9
Chocolate_824,4
Ceviche_825,6
Flan_826,2
Chocolate_827,1
Empanada_828,1
Flan_829,3
Ceviche_830,5
Empanada_831,1
Flan_832,9
Panetón_833,7
Panetón_834,7
Flan_835,5
Empanada_836,5
Chocolate_837,8
Panetón_838,9
Empanada_839,1
Empanada_840,5
Flan_841,6
Ceviche_842,9
Chocolate_843,2
Flan_844,6
Empanada_845,7
Flan_846,1
Flan_847,2
Panetón_848,9
Panetón_849,2
Chocolate_850,6
Chocolate_851,9
Panetón_852,6
Flan_853,2
Empanada_854,2
Flan_855,8
Chocolate_856,9
Flan_857,1
Ceviche_858,6
Chocolate_859,4
Ceviche_860,3
Flan_861,2
Empanada_862,6
Flan_863,7
Chocolate_864,6
Chocolate_865,6
Panetón_866,2
Ceviche_867,5
Empanada_868,9
Chocolate_869,2
Panetón_870,3
Chocolate_871,7
Panetón_872,3
Chocolate_873,9
Chocolate_874,4
Ceviche_875,2
Chocolate_876,8
Panetón_877,9
Chocolate_878,4
Flan_879,2
Flan_880,6
Chocolate_881,5
Flan_882,3
Panetón_883,8
Chocolate_884,1
Panetón_885,6
Empanada_886,3
Flan_887,1
Flan_888,9
Empanada_889,3
Ceviche_890,4
Panetón_891,3
Flan_892,9
Panetón_893,5
Empanada_894,4
Panetón_895,6
Empanada_896,6
Flan_897,6
Ceviche_898,1
Panetón_899,8
Panetón_900,3
Chocolate_901,9
Panetón_902,1
Ceviche_903,2
Flan_904,3
Panetón_905,9
Ceviche_906,4
Empanada_907,5
Ceviche_908,8
Flan_909,6
Chocolate_910,7
Panetón_911,4
Flan_912,3
Ceviche_913,5
Flan_914,7
Flan_915,8
Chocolate_916,1
Empanada_917,1
Panetón_918,7
Flan_919,6
Chocolate_920,2
Empanada_921,4
Flan_922,8
Flan_923,9
Flan_924,8
Flan_925,8
Flan_926,8
Ceviche_927,5
Flan_928,5
Flan_929,7
Flan_930,9
Chocolate_931,5
Chocolate_932,1
Flan_933,1
Empanada_934,8
Chocolate_935,4
Flan_936,8
Ceviche_937,8
Chocolate_938,3
Empanada_939,7
Panetón_940,2
Chocolate_941,1
Chocolate_942,9
Panetón_943,5
Empanada_944,1
Chocolate_945,6
Chocolate_946,1
Ceviche_947,2
Chocolate_948,2
Panetón_949,3
Chocolate_950,7
Flan_951,6
Ceviche_952,1
Ceviche_953,9
Flan_954,6
Chocolate_955,5
Empanada_956,7
Flan_957,8
Panetón_958,4
Empanada_959,4
Flan_960,1
Flan_961,4
Ceviche_962,4
Empanada_963,7
Ceviche_964,3
Chocolate_965,6
Panetón_966,5
Empanada_967,8
Ceviche_968,3
Panetón_969,6
Empanada_970,9
Chocolate_971,9
Empanada_972,6
Flan_973,2
Flan_974,5
Flan_975,5
Empanada_976,1
Chocolate_977,2
Empanada_978,2
Flan_979,4
Flan_980,5
Empanada_981,6
Ceviche_982,1
Panetón_983,9
Flan_984,9
Ceviche_985,3
Chocolate_986,1
Panetón_987,4
Panetón_988,1
Empanada_989,1
Panetón_990,1
Panetón_991,1
Flan_992,6
Chocolate_993,1
Flan_994,1
Flan_995,4
Empanada_996,4
Chocolate_997,5
Flan_998,9
Flan_999,5
Ceviche_1000,3
Ceviche_1001,7
Panetón_1002,4
Flan_1003,8
Panetón_1004,6
Chocolate_1005,7
Panetón_1006,1
Flan_1007,3
Flan_1008,2
Ceviche_1009,4
Ceviche_1010,3
Chocolate_1011,2
Panetón_1012,6
Ceviche_1013,2
Empanada_1014,3
Ceviche_1015,1
Chocolate_1016,6
Panetón_1017,2
Empanada_1018,4
Ceviche_1019,3
Panetón_1020,1
Ceviche_1021,1
Panetón_1022,2
Ceviche_1023,5
Chocolate_1024,9
Empanada_1025,4
Panetón_1026,5
Ceviche_1027,6
Chocolate_1028,6
Empanada_1029,7
Empanada_1030,2
Empanada_1031,4
Empanada_1032,6
Ceviche_1033,2
Ceviche_1034,2
Empanada_1035,5
Flan_1036,5
Chocolate_1037,6
Empanada_1038,8
Chocolate_1039,6
Chocolate_1040,7
Empanada_1041,9
Panetón_1042,6
Ceviche_1043,5
Ceviche_1044,5
Flan_1045,3
Flan_1046,3
Ceviche_1047,8
Ceviche_1048,3
Ceviche_1049,2
Flan_1050,5
Ceviche_1051,6
Chocolate_1052,3
Chocolate_1053,8
Chocolate_1054,2
Empanada_1055,3
Flan_1056,6
Empanada_1057,2
Ceviche_1058,6
Panetón_1059,3
Empanada_1060,9
Panetón_1061,1
Ceviche_1062,6
Chocolate_1063,9
Chocolate_1064,9
Chocolate_1065,6
Panetón_1066,3
Empanada_1067,1
Chocolate_1068,4
Panetón_1069,4
Chocolate_1070,6
Flan_1071,7
Ceviche_1072,6
Panetón_1073,4
Chocolate_1074,1
Ceviche_1075,2
Ceviche_1076,4
Chocolate_1077,9
Chocolate_1078,3
Ceviche_1079,4
Panetón_1080,5
Flan_1081,9
Flan_1082,9
Flan_1083,9
Empanada_1084,8
Flan_1085,9
Empanada_1086,3
Flan_1087,6
Ceviche_1088,7
Panetón_1089,5
Ceviche_1090,4
Ceviche_1091,3
Ceviche_1092,1
Ceviche_1093,8
Chocolate_1094,3
Panetón_1095,6
Panetón_1096,4
Ceviche_1097,2
Empanada_1098,4
Flan_1099,6
Ceviche_1100,1
Ceviche_1101,6
Empanada_1102,9
Panetón_1103,1
Chocolate_1104,8
Flan_1105,6
Ceviche_1106,8
Panetón_1107,9
Chocolate_1108,5
Flan_1109,6
Flan_1110,2
Empanada_1111,6
Empanada_1112,2
Chocolate_1113,2
Chocolate_1114,1
Ceviche_1115,6
Ceviche_1116,6
Chocolate_1117,5
Chocolate_1118,8
Empanada_1119,1
Chocolate_1120,3
Chocolate_1121,1
Panetón_1122,7
Empanada_1123,4
Chocolate_1124,6
Flan_1125,8
Flan_1126,5
Flan_1127,5
Ceviche_1128,6
Ceviche_1129,6
Panetón_1130,7
Chocolate_1131,9
Flan_1132,4
Empanada_1133,8
Ceviche_1134,8
Ceviche_1135,1
Ceviche_1136,2
Panetón_1137,1
Flan_1138,9
Empanada_1139,8
Chocolate_1140,9
Ceviche_1141,8
Empanada_1142,1
Empanada_1143,9
Flan_1144,8
Ceviche_1145,6
Panetón_1146,6
Chocolate_1147,8
Ceviche_1148,9
Chocolate_1149,2
Empanada_1150,6
Ceviche_1151,3
Ceviche_1152,8
Panetón_1153,6
Flan_1154,6
Ceviche_1155,8
Empanada_1156,1
Flan_1157,4
Flan_1158,1
Empanada_1159,3
Flan_1160,4
Empanada_1161,8
Panetón_1162,6
Chocolate_1163,3
Ceviche_1164,6
Ceviche_1165,3
Flan_1166,9
Chocolate_1167,4
Flan_1168,7
Empanada_1169,8
Flan_1170,9
Chocolate_1171,3
Flan_1172,9
Chocolate_1173,4
Chocolate_1174,3
Panetón_1175,6
Panetón_1176,7
Empanada_1177,9
Ceviche_1178,8
Empanada_1179,9
Empanada_1180,6
Ceviche_1181,1
Panetón_1182,2
Panetón_1183,9
Empanada_1184,3
Empanada_1185,7
Ceviche_1186,8
Empanada_1187,9
Flan_1188,1
Flan_1189,4
Flan_1190,8
Empanada_1191,7
Chocolate_1192,6
Ceviche_1193,5
Ceviche_1194,1
Flan_1195,1
Panetón_1196,9
Ceviche_1197,8
Chocolate_1198,8
Chocolate_1199,2
Empanada_1200,1
Empanada_1201,5
Empanada_1202,8
Chocolate_1203,9
Panetón_1204,3
Empanada_1205,9
Empanada_1206,8
Flan_1207,3
Chocolate_1208,3
Chocolate_1209,3
Flan_1210,4
Ceviche_1211,4
Empanada_1212,3
Panetón_1213,2
Empanada_1214,1
Empanada_1215,3
Chocolate_1216,9
Chocolate_1217,5
Empanada_1218,1
Empanada_1219,8
Empanada_1220,5
Chocolate_1221,7
Chocolate_1222,5
Ceviche_1223,2
Empanada_1224,3
Empanada_1225,3
Empanada_1226,2
Flan_1227,2
Flan_1228,6
Chocolate_1229,8
Flan_1230,6
Flan_1231,6
Flan_1232,8
Chocolate_1233,8
Empanada_1234,9
Ceviche_1235,3
Ceviche_1236,9
Ceviche_1237,4
Panetón_1238,6
Flan_1239,1
Chocolate_1240,7
Panetón_1241,6
Chocolate_1242,6
Flan_1243,7
Ceviche_1244,5
Ceviche_1245,6
Empanada_1246,7
Ceviche_1247,1
Empanada_1248,6
Flan_1249,4
Ceviche_1250,2
Flan_1251,6
Empanada_1252,4
Chocolate_1253,2
Empanada_1254,1
Chocolate_1255,2
Empanada_1256,3
Panetón_1257,9
Ceviche_1258,6
Ceviche_1259,7
Empanada_1260,6
Flan_1261,9
Chocolate_1262,4
Ceviche_1263,3
Ceviche_1264,9
Ceviche_1265,3
Panetón_1266,8
Flan_1267,9
Ceviche_1268,7
Ceviche_1269,6
Flan_1270,6
Flan_1271,3
Panetón_1272,6
Ceviche_1273,4
Ceviche_1274,8
Flan_1275,8
Panetón_1276,2
Ceviche_1277,9
Empanada_1278,3
Ceviche_1279,6
Ceviche_1280,5
Chocolate_1281,2
Empanada_1282,8
Panetón_1283,9
Empanada_1284,4
Ceviche_1285,4
Panetón_1286,5
Panetón_1287,5
Flan_1288,4
Panetón_1289,2
Panetón_1290,7
Chocolate_1291,2
Empanada_1292,9
Empanada_1293,5
Ceviche_1294,7
Chocolate_1295,6
Empanada_1296,7
Empanada_1297,6
Flan_1298,4
Ceviche_1299,2
Ceviche_1300,4
Ceviche_1301,1
Ceviche_1302,7
Empanada_1303,8
Flan_1304,2
Panetón_1305,3
Flan_1306,1
Panetón_1307,7
Chocolate_1308,7
Ceviche_1309,4
Chocolate_1310,7
Chocolate_1311,1
Flan_1312,8
Ceviche_1313,9
Chocolate_1314,1
Chocolate_1315,2
Ceviche_1316,2
Empanada_1317,3
Panetón_1318,6
Ceviche_1319,3
Chocolate_1320,1
Empanada_1321,1
Empanada_1322,2
Flan_1323,7
Panetón_1324,8
Flan_1325,9
Panetón_1326,3
Flan_1327,7
Flan_1328,9
Empanada_1329,4
Flan_1330,7
Empanada_1331,6
Empanada_1332,2
Panetón_1333,4
Flan_1334,6
Panetón_1335,2
Chocolate_1336,2
Ceviche_1337,2
Flan_1338,2
Panetón_1339,9
Empanada_1340,4
Panetón_1341,5
Empanada_1342,1
Flan_1343,7
Flan_1344,5
Empanada_1345,1
Flan_1346,1
Chocolate_1347,8
Empanada_1348,4
Chocolate_1349,6
Empanada_1350,8
Flan_1351,1
Chocolate_1352,9
Ceviche_1353,8
Empanada_1354,5
Flan_1355,3
Chocolate_1356,9
Empanada_1357,7
Flan_1358,7
Empanada_1359,4
Chocolate_1360,1
Panetón_1361,3
Empanada_1362,2
Chocolate_1363,5
Chocolate_1364,9
Chocolate_1365,3
Panetón_1366,9
Ceviche_1367,8
Panetón_1368,8
Empanada_1369,6
Flan_1370,6
Ceviche_1371,1
Flan_1372,4
Chocolate_1373,2
Empanada_1374,5
Panetón_1375,5
Flan_1376,1
Flan_1377,7
Panetón_1378,2
Chocolate_1379,8
Panetón_1380,8
Flan_1381,6
Flan_1382,1
Ceviche_1383,3
Panetón_1384,2
Panetón_1385,2
Flan_1386,9
Chocolate_1387,4
Ceviche_1388,9
Ceviche_1389,4
Ceviche_1390,2
Flan_1391,6
Flan_1392,7
Chocolate_1393,3
Chocolate_1394,4
Panetón_1395,5
Panetón_1396,1
Empanada_1397,5
Empanada_1398,7
Empanada_1399,2
Ceviche_1400,4
Panetón_1401,7
Empanada_1402,6
Chocolate_1403,9
Ceviche_1404,3
Ceviche_1405,4
Panetón_1406,6
Panetón_1407,8
Chocolate_1408,4
Ceviche_1409,5
Ceviche_1410,9
Empanada_1411,2
Empanada_1412,1
Empanada_1413,5
Chocolate_1414,5
Ceviche_1415,3
Empanada_1416,1
Empanada_1417,8
Flan_1418,1
Ceviche_1419,4
Empanada_1420,2
Chocolate_1421,7
Ceviche_1422,9
Chocolate_1423,2
Ceviche_1424,4
Empanada_1425,2
Ceviche_1426,8
Chocolate_1427,7
Empanada_1428,9
Empanada_1429,1
Empanada_1430,3
Empanada_1431,3
Panetón_1432,5
Empanada_1433,7
Panetón_1434,4
Flan_1435,5
Empanada_1436,7
Chocolate_1437,9
Panetón_1438,6
Ceviche_1439,9
Flan_1440,5
Panetón_1441,9
Panetón_1442,6
Empanada_1443,5
Panetón_1444,5
Ceviche_1445,2
Empanada_1446,7
Panetón_1447,8
Flan_1448,3
Flan_1449,7
Empanada_1450,4
Flan_1451,1
Empanada_1452,1
Empanada_1453,2
Ceviche_1454,1
Empanada_1455,2
Chocolate_1456,1
Chocolate_1457,1
Panetón_1458,2
Panetón_1459,5
Chocolate_1460,5
Panetón_1461,9
Empanada_1462,6
Chocolate_1463,3
Chocolate_1464,9
Ceviche_1465,6
Flan_1466,4
Ceviche_1467,4
Chocolate_1468,5
Flan_1469,6
Chocolate_1470,1
